date,atm_id,atm_city,total_balance,income_txn_count,outcome_txn_count,total_income,total_outcome,total_txn_count,withdrawals_usd,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_pct_change_1d,btc_7d_roc,btc_7d_ma,btc_volatility_7d,day_of_week,is_weekend,payday_flag,y_tomorrow
2020-01-04,atm3500040,Izmir,18170,555,645,32525,39980,1200,39980,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,48960.0
2020-01-05,atm3500040,Izmir,38290,544,679,31750,48960,1223,48960,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,39410.0
2020-01-06,atm3500040,Izmir,22690,511,661,34105,39410,1172,39410,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,40760.0
2020-01-07,atm3500040,Izmir,17070,532,641,36395,40760,1173,40760,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500041,Izmir,20435,505,717,31305,45540,1222,45540,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,35975.0
2020-01-02,atm3500041,Izmir,14800,451,601,31715,35975,1052,35975,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,48695.0
2020-01-03,atm3500041,Izmir,36510,570,695,36005,48695,1265,48695,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,36475.0
2020-01-04,atm3500041,Izmir,18795,530,612,32180,36475,1142,36475,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,44840.0
2020-01-05,atm3500041,Izmir,41100,560,665,38150,44840,1225,44840,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41460.0
2020-01-06,atm3500041,Izmir,31175,571,672,32230,41460,1243,41460,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,40270.0
2020-01-07,atm3500041,Izmir,26835,654,673,39145,40270,1327,40270,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500042,Izmir,32330,482,621,31425,37930,1103,37930,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42750.0
2020-01-02,atm3500042,Izmir,23115,608,664,37450,42750,1272,42750,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,41870.0
2020-01-03,atm3500042,Izmir,8510,583,634,38880,41870,1217,41870,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39665.0
2020-01-04,atm3500042,Izmir,4840,596,666,38130,39665,1262,39665,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,42670.0
2020-01-05,atm3500042,Izmir,5200,643,624,44365,42670,1267,42670,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,37205.0
2020-01-06,atm3500042,Izmir,42515,563,610,35890,37205,1173,37205,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,50095.0
2020-01-07,atm3500042,Izmir,22340,618,716,38740,50095,1334,50095,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500043,Izmir,29035,531,678,35350,38515,1209,38515,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,44370.0
2020-01-02,atm3500043,Izmir,10775,537,668,33305,44370,1205,44370,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,41310.0
2020-01-03,atm3500043,Izmir,34230,538,666,34200,41310,1204,41310,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,41155.0
2020-01-04,atm3500043,Izmir,35920,666,651,39755,41155,1317,41155,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41775.0
2020-01-05,atm3500043,Izmir,20105,440,675,27270,41775,1115,41775,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,34290.0
2020-01-06,atm3500043,Izmir,14320,560,589,36505,34290,1149,34290,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39765.0
2020-01-07,atm3500043,Izmir,280,482,655,29130,39765,1137,39765,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500044,Izmir,30390,551,692,36590,46350,1243,46350,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,35485.0
2020-01-02,atm3500044,Izmir,31195,520,589,36030,35485,1109,35485,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,41345.0
2020-01-03,atm3500044,Izmir,11740,517,585,34720,41345,1102,41345,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,47250.0
2020-01-04,atm3500044,Izmir,1515,588,690,35050,47250,1278,47250,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,39495.0
2020-01-05,atm3500044,Izmir,27595,467,633,31205,39495,1100,39495,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,46935.0
2020-01-06,atm3500044,Izmir,14585,615,685,39645,46935,1300,46935,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38470.0
2020-01-07,atm3500044,Izmir,4470,505,593,31765,38470,1098,38470,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500045,Izmir,44515,690,570,44735,35635,1260,35635,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42660.0
2020-01-02,atm3500045,Izmir,36880,536,655,36985,42660,1191,42660,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,48605.0
2020-01-03,atm3500045,Izmir,23865,607,736,38465,48605,1343,48605,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,42170.0
2020-01-04,atm3500045,Izmir,16610,578,632,37585,42170,1210,42170,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,48360.0
2020-01-05,atm3500045,Izmir,0,466,739,31180,48360,1205,48360,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41040.0
2020-01-06,atm3500045,Izmir,21795,572,652,35550,41040,1224,41040,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38870.0
2020-01-07,atm3500045,Izmir,12085,511,618,30810,38870,1129,38870,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500046,Izmir,19380,461,693,31865,45260,1154,45260,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,43460.0
2020-01-02,atm3500046,Izmir,800,511,693,31940,43460,1204,43460,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,42495.0
2020-01-03,atm3500046,Izmir,44425,674,649,41365,42495,1323,42495,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,35590.0
2020-01-04,atm3500046,Izmir,33615,593,577,32980,35590,1170,35590,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,43790.0
2020-01-05,atm3500046,Izmir,30005,596,636,37595,43790,1232,43790,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,42210.0
2020-01-06,atm3500046,Izmir,7125,481,656,29690,42210,1137,42210,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,44165.0
2020-01-07,atm3500046,Izmir,31065,499,656,31455,44165,1155,44165,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500047,Izmir,30185,532,593,35925,41140,1125,41140,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,43630.0
2020-01-02,atm3500047,Izmir,15085,488,678,30830,43630,1166,43630,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,42170.0
2020-01-03,atm3500047,Izmir,35430,594,641,36400,42170,1235,42170,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,40135.0
2020-01-04,atm3500047,Izmir,27785,525,663,33940,40135,1188,40135,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,40510.0
2020-01-05,atm3500047,Izmir,18880,567,569,35710,40510,1136,40510,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,44915.0
2020-01-06,atm3500047,Izmir,34530,472,658,30780,44915,1130,44915,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,43945.0
2020-01-07,atm3500047,Izmir,21135,545,702,36240,43945,1247,43945,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500048,Izmir,19920,541,680,33595,43220,1221,43220,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,39035.0
2020-01-02,atm3500048,Izmir,22075,605,623,39070,39035,1228,39035,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,37815.0
2020-01-03,atm3500048,Izmir,18665,525,613,34220,37815,1138,37815,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,42490.0
2020-01-04,atm3500048,Izmir,11030,563,683,35505,42490,1246,42490,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,44950.0
2020-01-05,atm3500048,Izmir,36920,596,710,36905,44950,1306,44950,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38430.0
2020-01-06,atm3500048,Izmir,30940,568,602,37630,38430,1170,38430,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,42235.0
2020-01-07,atm3500048,Izmir,27490,651,657,43160,42235,1308,42235,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500049,Izmir,13585,516,693,30635,46050,1209,46050,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,41570.0
2020-01-02,atm3500049,Izmir,37560,637,640,43100,41570,1277,41570,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,46335.0
2020-01-03,atm3500049,Izmir,18250,650,711,41660,46335,1361,46335,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39115.0
2020-01-04,atm3500049,Izmir,3930,530,609,35380,39115,1139,39115,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,40950.0
2020-01-05,atm3500049,Izmir,37490,528,617,35535,40950,1145,40950,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41335.0
2020-01-06,atm3500049,Izmir,24700,566,617,38510,41335,1183,41335,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,40290.0
2020-01-07,atm3500049,Izmir,19510,601,656,37525,40290,1257,40290,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm350005,Izmir,35945,542,645,37365,42400,1187,42400,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,46590.0
2020-01-02,atm350005,Izmir,26195,601,731,39605,46590,1332,46590,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39530.0
2020-01-03,atm350005,Izmir,21385,554,631,36725,39530,1185,39530,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,38225.0
2020-01-04,atm350005,Izmir,11930,514,611,33940,38225,1125,38225,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41165.0
2020-01-05,atm350005,Izmir,2205,601,600,39765,41165,1201,41165,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,42235.0
2020-01-06,atm350005,Izmir,34030,557,624,34390,42235,1181,42235,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,40745.0
2020-01-07,atm350005,Izmir,22140,515,608,35140,40745,1123,40745,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500050,Izmir,15735,418,658,27695,45485,1076,45485,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,43825.0
2020-01-02,atm3500050,Izmir,40940,554,633,35290,43825,1187,43825,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,44325.0
2020-01-03,atm3500050,Izmir,20165,579,689,38835,44325,1268,44325,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,42530.0
2020-01-04,atm3500050,Izmir,10650,566,636,35320,42530,1202,42530,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,34470.0
2020-01-05,atm3500050,Izmir,8525,450,560,29965,34470,1010,34470,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,40280.0
2020-01-06,atm3500050,Izmir,41845,537,692,31585,40280,1229,40280,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39675.0
2020-01-07,atm3500050,Izmir,25250,497,624,33810,39675,1121,39675,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500051,Izmir,34525,659,666,43600,42255,1325,42255,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,36040.0
2020-01-02,atm3500051,Izmir,29010,611,592,38780,36040,1203,36040,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,36140.0
2020-01-03,atm3500051,Izmir,11695,508,577,29525,36140,1085,36140,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,47140.0
2020-01-04,atm3500051,Izmir,35435,505,726,32065,47140,1231,47140,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,36390.0
